id,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,size,type,paint_color,state
7310878810,austin,11500,2012.0,gmc,acadia,excellent,6 cylinders,gas,90000.0,clean,automatic,,,,,silver,tx
7308003466,clarksville,6299,2008.0,volvo,xc90,,,gas,125509.0,clean,automatic,YV4CY982481483401,,,,,tn
7310912273,oklahoma city,2900,2014.0,dodge,charger v6 awd,good,6 cylinders,gas,95000.0,clean,automatic,,fwd,full-size,sedan,black,ok
7315416339,san diego,332,2018.0,toyota,camry,excellent,4 cylinders,gas,28219.0,,other,4T1B11HK1JU062806,,,sedan,,ca
7316817027,austin,1800,2013.0,nissan,juke,,4 cylinders,gas,69000.0,clean,automatic,,,,,,tx
7313857773,orange county,37990,2018.0,toyota,tacoma double cab trd,good,6 cylinders,gas,36405.0,clean,other,3TMCZ5AN5JM148072,4wd,,pickup,white,ca
7311773190,el paso,39990,2020.0,toyota,tundra double cab sr5,good,8 cylinders,gas,6932.0,clean,other,5TFRY5F11LX270864,,,pickup,white,tx
7307734273,appleton-oshkosh-FDL,39950,2015.0,porsche,macan turbo awd crossove,,,gas,53321.0,clean,automatic,WP1AF2A51FLB91006,,,,,wi
7316807968,SF bay area,26590,2018.0,mercedes-benz,gla 250 sport,good,,gas,31015.0,clean,other,WDCTG4EB3JJ422232,fwd,,other,red,ca
7311426746,"st louis, MO",24990,2007.0,ford,super duty f-450 drw,good,10 cylinders,gas,46463.0,clean,automatic,1FDXF46Y47EB23553,rwd,full-size,truck,white,il
7315129871,denver,9991,2014.0,jeep,patriot,,,gas,123329.0,clean,automatic,1C4NJPCB4ED624165,fwd,,SUV,black,co
7304786767,lehigh valley,3900,2002.0,volkswagen,passat gls 1.,excellent,4 cylinders,gas,152510.0,,automatic,WVWPD63B12P243748,,,sedan,,pa
7312824315,frederick,27990,2017.0,chevrolet,colorado extended cab,good,,gas,22120.0,clean,other,1GCHSCEA7H1203280,,,pickup,,md
7308295643,birmingham,28590,2017.0,jeep,wrangler sport suv 2d,good,6 cylinders,gas,37218.0,clean,other,1C4GJWAG4HL572192,4wd,,other,,al
7316500332,orange county,10000,1995.0,jeep,wrangler,fair,4 cylinders,gas,132000.0,clean,manual,,,,,,ca
7314892005,lancaster,0,2015.0,jeep,renegade latitude 4x4 gas,good,4 cylinders,gas,81408.0,clean,automatic,ZACCJBBT0FPB61751,4wd,,SUV,white,pa
7308214679,mason city,6995,2005.0,gmc,sierra 1500,excellent,,gas,249313.0,clean,automatic,2GTEK13T851118627,4wd,,pickup,white,ia
7311665456,mcallen / edinburg,1500,2015.0,dodge,grand caravan,,,gas,123456.0,clean,automatic,,,,,,tx
7311849121,lexington,19995,2013.0,chevrolet,silverado,,,gas,155000.0,clean,automatic,,,,,,ky
7309772094,vermont,24995,2016.0,acura,mdx 3.5l w/advance,excellent,6 cylinders,gas,82451.0,clean,automatic,5FRYD4H90GB008241,4wd,full-size,SUV,grey,vt
7302076469,ventura county,11998,2015.0,subaru,impreza 2.0i premium,excellent,4 cylinders,gas,0.0,,manual,JF1GPAC62F8310957,4wd,,wagon,,ca
7311364294,nashville,15474,2012.0,chevrolet,tahoe,,,gas,149891.0,clean,automatic,1GNSCBE07CR217945,rwd,,SUV,brown,tn
7316334335,lexington,22995,2015.0,gmc,sierra,,,gas,155000.0,clean,automatic,,,,,,ky
7306081641,south jersey,4495,2010.0,dodge,journey,good,4 cylinders,gas,199394.0,clean,automatic,3D4PH5FV7AT182830,fwd,,wagon,white,nj
7303257988,rochester,10999,2002.0,cadillac,escalade,excellent,8 cylinders,gas,112300.0,clean,automatic,,4wd,full-size,SUV,grey,ny
7314049951,chicago,12909,2013.0,subaru,outback 2.5i awd wagon,excellent,4 cylinders,gas,85591.0,clean,other,4S4BRBACXD3311017,4wd,,wagon,,il
7311054867,"st louis, MO",5000,1986.0,ram,,fair,8 cylinders,gas,50000.0,clean,manual,,4wd,,,black,il
7303780477,des moines,14995,2016.0,jeep,cherokee,excellent,4 cylinders,gas,77296.0,clean,automatic,1C4PJMCB9GW218686,4wd,,SUV,,ia
7313935469,fayetteville,4100,2008.0,toyota,prius,good,,gas,200000.0,clean,automatic,,fwd,mid-size,hatchback,green,nc
7316060631,inland empire,6000,2007.0,ford,ranger,good,6 cylinders,gas,153000.0,clean,automatic,,fwd,compact,pickup,blue,ca
7313395589,philadelphia,17900,2018.0,toyota,camry,,4 cylinders,gas,26228.0,clean,automatic,4T1B11HK4JU045630,fwd,,sedan,white,pa
7312548428,reno / tahoe,0,1987.0,chevrolet,el camino,good,8 cylinders,gas,120000.0,clean,automatic,,rwd,full-size,other,blue,ca
7312713479,sarasota-bradenton,12991,2011.0,cadillac,dts,excellent,8 cylinders,gas,49876.0,clean,automatic,1G6KD5E60BU139938,rwd,full-size,sedan,red,fl
7312900499,baltimore,9500,2013.0,hyundai,veloster turbo,good,4 cylinders,gas,58000.0,clean,manual,,fwd,,,silver,md
7315566161,denver,4900,2009.0,mazda,3 i touring,excellent,4 cylinders,gas,150400.0,clean,manual,,fwd,compact,sedan,silver,co
7311280128,the thumb,23500,1947.0,pontiac,streamliner,excellent,8 cylinders,gas,615.0,clean,automatic,,rwd,,,,mi
7316657026,minneapolis / st paul,2499,2002.0,saturn,vue,,,gas,127540.0,clean,automatic,,,mid-size,SUV,silver,mn
7313514179,fresno / madera,28998,2017.0,mercedes-benz,gla,excellent,,gas,,clean,automatic,,fwd,,SUV,,ca
7306210413,greenville / upstate,27000,2018.0,ram,1500,,,gas,68000.0,lien,automatic,,,,,,sc
7307369735,springfield,12500,2013.0,ford,f-150,good,8 cylinders,gas,136000.0,clean,automatic,,4wd,full-size,truck,white,mo
7314874128,detroit metro,495,2012.0,chevrolet,cruze,excellent,4 cylinders,gas,101315.0,clean,automatic,1G1PC5SH4C7262369,fwd,,,,mi
7315511661,inland empire,0,2017.0,honda,accord sedan,,,gas,92503.0,clean,automatic,1HGCR2F38HA161056,fwd,full-size,sedan,silver,ca
7310230780,modesto,14590,2013.0,honda,fit sport hatchback 4d,good,,gas,33246.0,clean,other,JHMGE8H50DC051256,fwd,,hatchback,,ca
7306624636,kalamazoo,32988,2017.0,chevrolet,silverado 1500,,,gas,37036.0,clean,automatic,1GCVKREC6HZ332815,4wd,,,red,mi
7311180473,kennewick-pasco-richland,13995,2009.0,ford,explorer sport trac,excellent,6 cylinders,gas,93155.0,clean,automatic,1FMEU51E19UA05680,4wd,,pickup,white,wa
7308549989,lancaster,4800,2007.0,toyota,camry se 4dr sedan,good,4 cylinders,gas,189300.0,clean,manual,,fwd,mid-size,sedan,black,pa
7305001468,ventura county,19396,2013.0,gmc,sierra 1500 crew cab sl,excellent,8 cylinders,gas,103096.0,,automatic,3GTP1UEA5DG179271,,,truck,,ca
7301988248,asheville,15900,2012.0,toyota,tacoma prerunner v6,excellent,6 cylinders,gas,71123.0,salvage,automatic,,rwd,,,silver,nc
7314951274,hawaii,15500,2015.0,honda,civic lx,,,gas,35340.0,clean,automatic,,,,,,hi
7315499920,santa fe / taos,1,1977.0,ford,f-150,fair,8 cylinders,gas,100000.0,clean,automatic,,rwd,full-size,pickup,blue,nm
7310722419,billings,4995,2004.0,ford,f-150 fx4,,,gas,198000.0,clean,automatic,,4wd,,,,mt
7316436488,tuscaloosa,104900,2020.0,bmw,m805i,excellent,8 cylinders,gas,9000.0,clean,automatic,WBAGV8C04LBP48895,4wd,full-size,sedan,black,al
7308767635,western KY,33990,2017.0,ram,1500 crew cab tradesman,good,8 cylinders,gas,17033.0,clean,other,3C6RR7KT7HG794054,4wd,,pickup,blue,ky
7302106117,colorado springs,26995,2014.0,chevrolet,express cargo 1500 3dr,,,gas,90000.0,clean,automatic,,,,,,co
7303011318,texarkana,38590,2019.0,ford,f150 supercrew cab xlt,good,,other,77492.0,clean,other,1FTEW1EP7KFB77824,,,pickup,,ar
7315888395,sacramento,21000,2013.0,toyota,tundra,,,gas,145446.0,clean,automatic,5TFTY5F18DX008010,fwd,,pickup,white,ca
7315305878,albany,0,2010.0,chevrolet,traverse ltz awd,,,gas,103842.0,clean,automatic,,4wd,,,,ny
7311005270,"st louis, MO",47656,2020.0,toyota,tacoma 4wd,,,gas,11751.0,clean,automatic,,4wd,,pickup,silver,il
7314769335,oklahoma city,8598,2011.0,nissan,maxima,,,gas,154600.0,clean,automatic,1N4AA5AP7BC855876,fwd,,,,ok
7310295822,modesto,113,2014.0,ford,escape,,4 cylinders,gas,103371.0,clean,automatic,1FMCU0F77EUC86348,fwd,,SUV,,ca
7313011696,austin,3500,2004.0,toyota,camry,excellent,4 cylinders,gas,220000.0,clean,automatic,,fwd,,sedan,,tx
7314731937,state college,26880,2019.0,subaru,outback 2.5i,good,,gas,18663.0,clean,automatic,4S4BSAFC0K3274810,,,other,,pa
7311155675,albuquerque,29995,2016.0,chevrolet,colorado,good,6 cylinders,gas,57000.0,clean,automatic,1GCGTDE37G1226993,4wd,full-size,truck,black,nm
7313800481,chattanooga,26990,2016.0,ford,f150 regular cab xl pickup,good,6 cylinders,gas,14230.0,clean,other,1FTMF1CP3GKD62143,,,pickup,black,tn
7315416662,spokane / coeur d'alene,13995,2015.0,subaru,outback 2.5i limited,good,4 cylinders,gas,161809.0,clean,automatic,,4wd,,wagon,white,id
7311420842,baltimore,33990,2007.0,chevrolet,cc4500,good,8 cylinders,gas,77581.0,clean,automatic,1GBE4C1G37F426428,rwd,full-size,truck,white,md
7304396547,hartford,8450,2013.0,hyundai,elantra,,,gas,110236.0,clean,automatic,KMHD35LE7DU046674,,,hatchback,blue,ct
7314561737,san antonio,30990,2018.0,toyota,sienna l minivan 4d,good,6 cylinders,gas,4015.0,clean,other,5TDZZ3DC2JS906927,fwd,,van,silver,tx
7314092017,greensboro,0,2020.0,,Polaris Slingshot,,,gas,2306.0,clean,manual,,,,other,black,nc
7314588903,nashville,38895,2018.0,ram,2500 tradesman 4x4,like new,8 cylinders,gas,50711.0,clean,automatic,3C6UR5HJ7JG416665,4wd,full-size,truck,white,tn
7304906317,redding,31950,2006.0,ram,2500,excellent,,diesel,189250.0,clean,manual,3D7KS28C16G110949,4wd,,pickup,blue,ca
7316295278,madison,8988,2014.0,chevrolet,captiva sport lt,,,gas,111731.0,clean,automatic,,,,,,wi
7316957053,portland,0,2019.0,gmc,sierra 3500 slt duramax die,,8 cylinders,diesel,68679.0,clean,automatic,1GT42VCY5KF147716,4wd,,truck,,or
7307437548,des moines,0,2014.0,chevrolet,equinox lt2 *fr $499 down guaranteed finance awd,excellent,4 cylinders,gas,,clean,automatic,2GNFLGEK1E6188599,4wd,,SUV,red,ia
7311892522,maine,11995,2010.0,toyota,venza,excellent,4 cylinders,gas,116825.0,clean,automatic,4T3BA3BB4AU011733,4wd,,SUV,red,me
7311500120,eastern NC,20900,2015.0,chevrolet,tahoe,excellent,8 cylinders,gas,186945.0,clean,automatic,1GNSCBKC6FR522209,rwd,,SUV,black,nc
7310144048,dayton / springfield,2200,1995.0,ford,f150,good,,gas,189000.0,clean,automatic,,,,truck,green,oh
7308454808,fredericksburg,16995,2010.0,ford,f-150,,8 cylinders,gas,116586.0,clean,automatic,1FTFW1EV0AKB34354,,,truck,red,va
7316215842,tampa bay area,1250,1998.0,ford,mustang,good,,gas,160000.0,clean,automatic,,,,,,fl
7313488075,boston,27990,2012.0,toyota,tacoma double cab pickup,good,6 cylinders,gas,67245.0,clean,other,5TFLU4EN4CX030112,4wd,,pickup,silver,ma
7312342752,richmond,22990,2012.0,toyota,tacoma access cab pickup,good,,gas,37725.0,clean,other,5TFTX4CN6CX015282,,,pickup,white,va
7316892181,long island,27499,2015.0,ford,transit 350hd,excellent,6 cylinders,gas,52000.0,clean,automatic,1FDBF8PM2FKA55671,rwd,full-size,truck,white,ny
7303105059,hudson valley,36590,2020.0,gmc,acadia denali sport utility,good,6 cylinders,gas,33026.0,clean,other,1GKKNXLS6LZ134810,,,SUV,black,ny
7316276921,syracuse,9999,2016.0,jeep,patriot,like new,4 cylinders,gas,140000.0,clean,automatic,,fwd,,SUV,white,ny
7316278207,long island,0,2016.0,honda,civic,excellent,,gas,20800.0,clean,automatic,2HGFC2F7XGH572704,,,sedan,grey,ny
7314009175,orange county,16500,2013.0,honda,civic si,excellent,4 cylinders,gas,72000.0,clean,manual,,,,sedan,black,ca
7315660019,eastern NC,0,2018.0,mercedes-benz,e-class,,4 cylinders,gas,17193.0,clean,automatic,,rwd,mid-size,sedan,white,nc
7314487559,raleigh / durham / CH,8950,2010.0,nissan,xterra,excellent,6 cylinders,gas,133700.0,clean,automatic,,4wd,,SUV,,nc
7316276018,spokane / coeur d'alene,11000,1973.0,jeep,cj5,good,8 cylinders,gas,47780.0,clean,manual,,4wd,,SUV,white,id
7301786213,palm springs,0,2011.0,toyota,tundra double cab,excellent,6 cylinders,gas,133000.0,clean,automatic,,,,truck,grey,ca
7314363257,the thumb,12995,2010.0,ram,1500,,,gas,156722.0,clean,automatic,,,,,,mi
7301720111,charleston,23990,2016.0,buick,enclave premium sport,good,,other,50786.0,clean,automatic,5GAKRCKD2GJ242083,fwd,,SUV,white,sc
7311290925,eastern panhandle,33990,2012.0,mercedes-benz,e-class e 63 amg,good,8 cylinders,gas,88107.0,clean,automatic,WDDHF7EB7CA570344,rwd,,sedan,white,wv
7312286589,bakersfield,17990,2012.0,volkswagen,touareg tdi sport suv,good,6 cylinders,gas,93185.0,clean,other,WVGFK9BP2CD004871,,,other,white,ca
7316757934,denver,17200,2014.0,subaru,outback,excellent,6 cylinders,gas,105600.0,clean,automatic,4S4BRDNC9E2311149,4wd,mid-size,wagon,grey,co
7313806017,boston,9999,2012.0,toyota,camry,,,gas,134513.0,clean,automatic,,fwd,,sedan,,ma
7316078997,boise,29500,2008.0,ram,3500,good,6 cylinders,diesel,179500.0,clean,manual,,4wd,full-size,pickup,red,id
7307855430,billings,8977,2010.0,subaru,legacy,,,gas,97728.0,clean,automatic,4S3BMBC68A3245072,,,sedan,,mt
7311118263,dayton / springfield,17875,1995.0,chevrolet,corvette,,,gas,85970.0,clean,automatic,1G1YY32P7S5114521,,,convertible,green,oh
7311702368,tri-cities,19998,2016.0,mercedes-benz,c-class,,4 cylinders,gas,52776.0,clean,automatic,,rwd,compact,sedan,silver,tn
7316271565,beaumont / port arthur,33950,2015.0,bmw,650i,excellent,8 cylinders,gas,67000.0,clean,automatic,,rwd,mid-size,sedan,silver,tx
7311890418,western massachusetts,99,2019.0,honda,civic,,,gas,26196.0,clean,automatic,2HGFC4B66KH303357,fwd,full-size,coupe,white,ma
7311632618,north jersey,4500,2010.0,mini,cooper clubman,,,gas,116531.0,clean,manual,,,,,,nj
7310829535,lima / findlay,0,2005.0,audi,s4,,,gas,119838.0,clean,manual,WAUPL68E95A008251,,compact,sedan,silver,oh
7307728349,grand rapids,22000,2018.0,jeep,grand cherokee,like new,6 cylinders,gas,129000.0,clean,automatic,,4wd,,SUV,white,mi
7306320973,akron / canton,43990,2020.0,acura,mdx technology pkg sport,good,6 cylinders,gas,1835.0,clean,other,5J8YD3H52LL013992,fwd,,SUV,blue,oh
7303028877,wilmington,0,2019.0,hyundai,santa fe,,4 cylinders,gas,52605.0,clean,automatic,5NMS23ADXKH055290,fwd,,SUV,white,nc
7315635330,las vegas,5995,2003.0,toyota,camry,excellent,6 cylinders,gas,105286.0,clean,automatic,4T1BF32K43U562189,fwd,mid-size,sedan,silver,nv
7314108610,ft myers / SW florida,8500,1984.0,porsche,944,good,4 cylinders,gas,99999.0,clean,manual,,rwd,mid-size,hatchback,black,fl
7311544695,charlotte,19998,2012.0,chevrolet,silverado 1500,,,,,,,1GCRKSE04CZ176913,,,,,nc
7316343910,columbus,24986,2017.0,gmc,acadia,like new,,gas,86021.0,clean,automatic,,4wd,,,,oh
7308275103,lansing,23359,2017.0,dodge,charger sxt awd! awd,excellent,6 cylinders,gas,44003.0,,automatic,2C3CDXJG6HH644653,4wd,,other,,mi
7316433390,portland,3500,1994.0,mazda,b3000,excellent,6 cylinders,gas,118542.0,clean,manual,4F4CR12U5RTM25340,rwd,,truck,red,or
7316227290,denver,6388,2006.0,chevrolet,trailblazer,,,other,123080.0,clean,automatic,1GNET16S766134139,4wd,,other,white,co
7314389329,albany,0,2018.0,ford,explorer,,,gas,25760.0,clean,automatic,1FM5K8GT8JGA61714,4wd,,SUV,white,ny
7303876100,columbus,58500,2016.0,bmw,i8,,,other,15268.0,,automatic,WBY2Z2C50GV674730,,full-size,coupe,white,oh
7312710978,erie,12995,2009.0,ram,,,,gas,129981.0,clean,automatic,1D3HV18P39S753574,4wd,,pickup,silver,pa
7315916101,stockton,8899,2012.0,hyundai,sonata,,,other,81263.0,clean,automatic,KMHEC4A40CA026338,,full-size,sedan,silver,ca
7309316567,huntsville / decatur,10900,2013.0,nissan,juke,,,gas,92675.0,clean,automatic,JN8AF5MV4DT227268,4wd,compact,wagon,black,al
7313145486,worcester / central MA,11000,2013.0,toyota,venza,good,4 cylinders,gas,107000.0,clean,automatic,,4wd,,SUV,black,ma
7314975789,dallas / fort worth,53995,2017.0,ford,f-250,,,other,138968.0,clean,automatic,1FT7W2BTXHEB90016,4wd,,pickup,,tx
7314827484,houston,10993,2012.0,mercedes-benz,c-class,,6 cylinders,gas,129087.0,clean,automatic,,4wd,compact,sedan,red,tx
7313814860,chattanooga,45300,2018.0,ram,3500 big horn,excellent,6 cylinders,diesel,34125.0,rebuilt,automatic,3C63R3LL4JG236634,4wd,full-size,truck,black,tn
7315387873,orange county,0,2012.0,mercedes-benz,e-class e350,,,gas,78639.0,clean,automatic,WDDHF5KB4CA534264,rwd,,other,blue,ca
7305943428,western slope,6499,2005.0,buick,terraza 4dr cxl fwd,,6 cylinders,,102581.0,clean,automatic,5GADV33L85D196104,fwd,,mini-van,custom,co
7314979375,"st louis, MO",5200,2004.0,toyota,sienna xle,good,,gas,185000.0,clean,automatic,,,,van,silver,il
7314954427,charlotte,14000,1999.0,chevrolet,corvette,excellent,8 cylinders,gas,158940.0,clean,manual,,rwd,,coupe,white,nc
7304094305,treasure coast,21900,1999.0,ford,mustang,excellent,8 cylinders,gas,46042.0,clean,manual,1FAFP46V2XF161818,rwd,mid-size,convertible,red,fl
7305659393,yakima,46999,2018.0,ford,f-150,,6 cylinders,gas,73890.0,clean,other,1FTFW1EG1JKE89664,4wd,,truck,black,wa
7304260275,wichita,8988,2013.0,chevrolet,malibu,,,gas,200300.0,clean,automatic,,,,,,ks
7310314002,"st louis, MO",25590,2017.0,chrysler,300 300s sedan 4d,good,6 cylinders,gas,38589.0,clean,other,2C3CCAGG3HH527183,,,sedan,silver,il
7312841183,cleveland,500,2014.0,chevrolet,malibu,,,gas,10000.0,clean,automatic,,,,,,oh
7314617581,louisville,25990,2019.0,chevrolet,blazer 1lt sport,good,,gas,30739.0,clean,other,3GNKBBRA6KS648309,fwd,,other,silver,ky
7305398899,vermont,99,2018.0,gmc,sierra 2500hd,,,diesel,57947.0,clean,automatic,1GT12UEY6JF284303,4wd,full-size,,,vt
7310918017,lakeland,26990,2020.0,honda,cr-v lx sport utility 4d,good,,gas,4026.0,clean,other,5J6RW2H27LA003977,,,SUV,white,fl
7316709066,kennewick-pasco-richland,42995,2014.0,toyota,tundra,,8 cylinders,gas,69963.0,clean,automatic,5TFAY5F18EX391715,4wd,,truck,white,wa
7316775215,worcester / central MA,39590,2020.0,chevrolet,silverado 1500 crew,good,8 cylinders,gas,19160.0,clean,other,3GCPWCED5LG130317,,,pickup,red,ma
7304070404,wilmington,0,2018.0,chevrolet,silverado 1500,,6 cylinders,gas,48678.0,clean,automatic,3GCPCREH8JG283737,rwd,,truck,red,nc
7313914978,spokane / coeur d'alene,8320,2012.0,mazda,mazda3 i touring,,4 cylinders,gas,139568.0,clean,automatic,JM1BL1V84C1658679,fwd,,sedan,,id
7303761380,flint,4495,2002.0,chevrolet,tahoe,good,8 cylinders,gas,207433.0,clean,automatic,1GNEK13Z32R124527,4wd,full-size,SUV,grey,mi
7308149820,des moines,12788,2015.0,chevrolet,impala limited ltz,good,6 cylinders,other,73208.0,clean,automatic,2G1WC5E3XF1116751,fwd,,sedan,silver,ia
7308288074,columbia / jeff city,51792,2018.0,ram,2500,,,diesel,19711.0,clean,automatic,,rwd,,pickup,,mo
7306057095,western massachusetts,36590,2018.0,bmw,4 series 430i convertible 2d,good,,gas,29158.0,clean,other,WBA4Z1C58JEC60266,rwd,,convertible,white,ma
7314975082,boise,7285,2009.0,kia,borrego,,6 cylinders,gas,136342.0,clean,automatic,KNDJJ741395031689,rwd,,,,id
7316504932,columbia,13500,2010.0,ford,f150 xlt,fair,8 cylinders,gas,188000.0,clean,automatic,,4wd,full-size,truck,white,sc
7315069780,long island,7500,2008.0,mercedes-benz,benz ml350,excellent,,gas,157429.0,clean,automatic,,,,SUV,,ny
7316223881,ocala,34999,2015.0,,Hino 268,good,,diesel,157327.0,clean,manual,5PVNJ8JV2F4S58324,,,truck,white,fl
7306673534,fayetteville,8999,2012.0,mini,cooper countryman,,,gas,83000.0,clean,automatic,,,,,,ar
7315765905,chicago,16590,2018.0,ford,c-max hybrid se wagon 4d,good,,hybrid,42749.0,clean,other,1FADP5AU4JL105772,fwd,,wagon,blue,il
7315258794,boston,25995,2015.0,ford,f-150,,,gas,101428.0,clean,automatic,1FTFX1EG6FKE23891,4wd,,pickup,,ma
7302764971,syracuse,28590,2017.0,bmw,x5 xdrive35i sport utility,good,,other,74108.0,clean,automatic,5UXKR0C31H0V84701,,,SUV,black,ny
7312878927,columbia,15990,2015.0,toyota,camry le sedan 4d,good,,hybrid,56696.0,clean,other,4T1BF1FK8FU025327,fwd,,sedan,black,sc
7314765794,maine,14995,2017.0,hyundai,elantra,,,gas,67144.0,clean,manual,KMHD04LB9HU365735,,,sedan,blue,me
7306934793,memphis,29990,2007.0,ford,super duty f-750 straight frame,good,8 cylinders,diesel,124669.0,clean,automatic,3FRXX75U17V517746,rwd,full-size,truck,white,tn
7306985352,little rock,0,2019.0,dodge,charger,,,gas,31731.0,clean,automatic,,rwd,,,,ar
7304618307,indianapolis,199,2015.0,toyota,camry,excellent,4 cylinders,gas,64780.0,clean,automatic,,fwd,mid-size,sedan,silver,in
7304345538,syracuse,36495,2017.0,ford,f-150 xlt,like new,8 cylinders,gas,38779.0,clean,automatic,,4wd,,truck,,ny
7315427667,youngstown,33990,2011.0,chevrolet,corvette grand sport,good,8 cylinders,gas,70976.0,clean,other,1G1YW3DW5B5111532,rwd,,other,yellow,oh
7303835325,mason city,24900,2018.0,honda,cr-v,good,4 cylinders,gas,19085.0,clean,automatic,7FARW2H89JE088842,4wd,,wagon,black,ia
7316417463,south jersey,4250,2007.0,gmc,yukon xl,,,gas,207200.0,clean,automatic,1GKFK66807J399523,,,SUV,black,nj
7314895385,philadelphia,16249,2017.0,nissan,altima,excellent,4 cylinders,gas,62777.0,clean,automatic,1N4AL3AP8HC164220,fwd,,sedan,black,pa
7313610176,hawaii,29441,2021.0,mini,cooper hardtop 4 door,,4 cylinders,gas,4014.0,clean,automatic,WMWXU9C00M2N02212,fwd,,sedan,black,hi
7309271877,muncie / anderson,8950,2004.0,ford,f-150,excellent,8 cylinders,gas,201000.0,clean,automatic,,4wd,full-size,truck,blue,in
7316868079,vermont,13995,2012.0,toyota,rav4 limited v6,excellent,6 cylinders,gas,105610.0,clean,automatic,2T3DK4DV7CW073360,4wd,mid-size,SUV,grey,vt
7304431516,treasure coast,7499,2012.0,chevrolet,cruze,good,4 cylinders,gas,122751.0,clean,automatic,,fwd,compact,sedan,blue,fl
7304680129,charleston,26995,2013.0,ford,f-150,good,,gas,134617.0,clean,automatic,1FTFW1ET6DFA81901,4wd,full-size,truck,black,wv
7314894391,grand rapids,48600,2014.0,ford,f750,excellent,,diesel,75600.0,clean,automatic,,,,,white,mi
7302244537,wichita falls,65988,2019.0,ford,raptor,like new,,gas,49911.0,clean,automatic,,4wd,,,,tx
7315780393,madison,30590,2019.0,mini,countryman cooper se all4,good,,gas,21246.0,clean,automatic,WMZYU7C58K3E57120,,,hatchback,,wi
7316506501,jacksonville,47899,2018.0,audi,a7 prestige,good,,other,15839.0,clean,automatic,WAU23AFC1JN068378,,,hatchback,white,fl
